article_id,cluster
490097002,740
760024033,243
488697013,233
432566001,368
640956002,277
588421001,1372
926504001,444
824496002,106
611020015,56
452818029,1511
729275003,258
713205002,1078
623993003,1130
550428002,439
816683001,1035
111565003,1026
749045007,554
818161001,297
905718001,64
867107002,1998
776747001,418
762581001,1700
700862001,1771
599379002,414
675260001,593
528790004,320
768419001,455
708394001,445
733993001,600
572400022,1193
898568001,1690
825772001,946
531710001,1135
816841003,1221
779341002,1464
881844001,791
839891002,469
734663002,676
351933041,375
768348001,1218
732842015,15
751321001,809
487937005,549
779074001,11
693994002,1460
791806001,817
947509001,1882
763550001,1968
694135001,1001
716091005,1478
905803004,15
479025003,1701
630952001,1643
522913001,8
724922013,814
820688001,1419
535660005,1528
658907007,257
534357005,1762
423900058,1745
694664001,809
783335008,1649
228257005,191
897488002,803
736869001,287
735730001,947
707274002,1287
909823001,1709
779725001,1796
712407001,625
734385002,306
636217001,1371
757411003,1770
516712002,1112
544739028,1681
673133009,836
683001019,757
709414001,1853
810820001,1046
676573004,964
739889016,1725
660726001,1925
797343001,739
744136001,337
624556003,304
578626012,80
752432004,884
739802025,669
566320022,702
688916069,1323
681806003,744
906365003,1783
717199002,1063
708672001,417
813595005,1133
636546001,1280
583362005,200
690954004,1567
764895001,324
851339001,787
889753008,859
768519001,756
776885003,489
638642001,724
499807002,26
660541022,390
695166002,217
752432010,376
639424001,544
865907005,864
796292001,762
758222003,141
782054001,769
465655016,1966
663664004,706
566147001,585
630427003,879
739802031,1264
803593008,687
530476001,984
704849001,881
610173002,963
901733001,463
802396002,1813
771835001,862
685309001,827
860135003,528
583534018,258
719629036,1063
881786003,1055
468591010,1203
896559002,1848
839813001,141
752607007,827
564999008,1767
549804002,378
724922007,814
819207001,514
541270001,1234
821759001,367
866261002,407
750694002,406
652057001,517
680715001,732
887201001,990
456163060,881
805859006,1018
757964001,446
637515002,1597
809068002,1702
594541048,24
692845002,69
663382004,519
866605001,406
867332001,864
806188001,287
625630003,1450
661311001,497
744036001,1140
634979001,897
757511003,454
778290002,751
874955002,1750
814198003,1443
743086003,353
628327006,164
756777003,1498
701771003,172
683995006,56
744767001,1225
745250001,912
777714002,202
867463001,1676
709245001,987
732842001,554
717099002,1339
659854010,1126
849817002,34
493814025,1633
805802002,1636
567745002,760
567805003,940
750423002,1464
816265001,1750
817752001,29
488697007,233
793368001,844
868734002,371
798645002,523
803594001,838
735161001,447
607275004,1531
909923001,180
623564002,1308
648279005,890
743915001,498
779625001,961
714913001,1311
904198001,1817
555550001,1309
727960002,1015
718968001,1706
692845003,69
757624001,660
672503001,1983
927922001,816
561075001,809
637515003,708
795458002,1770
633750004,1189
708316003,1880
776907001,640
823277001,823
724922006,811
485554009,441
652846001,1717
564999009,1767
688570002,293
757175001,904
417427031,726
847202002,907
560213001,8
719629037,665
868583003,319
881786002,1809
678248002,567
640716002,153
551371004,195
802396003,1016
610173003,963
860135002,836
539475002,1372
686310001,242
655165001,297
666116002,638
663664005,67
867994001,11
465655017,1657
804140001,509
739802030,1750
566320037,1809
630427002,1986
810386001,36
578626007,1025
758222002,141
694300003,972
739889003,635
708729004,620
660541023,390
466987024,764
663488001,777
879359003,1912
776885002,695
715051002,703
692687001,67
771024001,1071
687176001,1622
871558002,1424
624285001,613
724979002,1948
556549001,1869
507909021,1474
823791001,742
855249004,700
507799003,998
668290001,701
779965001,1481
880817003,638
771311002,864
361531005,1152
612039001,1369
607275005,1531
798645003,523
785480001,1880
741197004,1978
861737001,821
488697006,1078
563500004,489
868874002,1468
869203003,1908
666223001,712
567805002,1510
750423003,885
697920045,302
760449001,1961
493814024,1523
566140009,135
543054005,1491
726446002,892
630690002,749
567987001,101
701771002,172
540278013,296
673450002,1431
765704001,1807
831943001,1680
814198002,348
802930002,1692
757511002,454
935547001,654
625630002,1450
746518001,329
866945001,595
663382005,519
732842014,953
659854005,1521
487937004,1385
676095005,337
734663003,676
594251001,81
686210001,937
779341003,1464
225784043,569
580097001,1250
574057002,1432
875095002,1287
853717001,1002
635504005,219
559014006,36
817236003,1589
839080002,1287
690714004,1688
771124001,72
726122001,1211
872834001,153
663588001,1873
893045003,648
601296004,1543
886976001,1986
700722001,1221
625405001,992
478549006,409
659808008,670
574684001,1272
875117001,1888
699328001,157
741220004,1362
740717004,1801
551044013,1998
909285001,720
875646001,681
652946001,950
688470002,346
493814030,1226
634068001,1944
860135016,528
526029001,705
685503004,372
553055001,1982
720952002,684
681806002,233
624556002,115
510295001,1930
625870003,1496
708729010,832
857258002,1420
796934001,313
676573005,964
751987001,588
725631004,734
673133008,836
544739029,296
678291005,605
525821001,1619
757411002,897
649271003,1262
604991001,621
742262001,1016
757593001,1498
944241001,1743
735870001,1168
694924001,844
578342004,325
228257004,1026
783335009,883
715264001,1137
491046003,1362
624638005,951
668390001,1181
890369001,203
534357004,1772
837306001,90
859369001,800
628958001,627
468591005,1203
560419005,901
629692004,793
791746001,1330
756248005,1565
719629023,599
901666001,68
721270016,1365
712409005,581
555353008,1116
750643001,607
624486009,620
674053001,153
836551003,483
928331002,1377
760969002,1166
688916040,280
695762002,1291
660295001,1193
694504002,149
871878001,399
695033002,1917
681748006,822
644828002,370
683001030,1745
599713005,90
790640003,582
882019001,981
400319005,1762
767699001,1878
816754002,377
888331008,59
908489007,840
610777002,1084
509457044,871
575156009,377
665689001,1242
653188005,540
702259001,1033
393772011,1104
797311008,1844
783335021,1649
602409007,1229
867603002,1486
504154034,1597
536937001,1112
534359001,1873
754039001,1617
785822001,266
720572001,1051
568932003,1345
635382007,599
765564003,532
853191003,1052
774918002,254
724402005,911
589276002,1265
803543002,1752
720647002,1492
720907003,120
869585001,1874
785034009,1311
767799015,1327
718448002,1771
562734018,1745
712452001,1486
652237002,1527
535388001,1973
585929001,465
578317005,53
659808020,670
310365019,1110
572582008,1482
879139001,667
711074007,1242
825720008,1502
743840001,836
687316003,499
581980002,423
851608002,826
566140035,1677
535164005,592
762032001,1126
695457001,506
694160001,315
899088002,153
521804004,951
854021001,228
762169005,640
652002001,541
646779005,128
484767008,318
630116014,556
641525003,87
691809003,202
888081001,1803
524036002,682
468345033,1616
799190002,1871
649740001,677
620573007,1966
831232002,879
583059002,542
691018002,1692
640743003,76
505704003,362
886032001,783
485973003,1122
603583003,803
782001001,1016
669396003,1055
543689003,742
639471001,20
615914004,743
695662002,71
744585001,397
760729003,145
824441001,293
400342015,303
844931004,620
793008002,201
526127004,1192
693235023,1404
706523001,956
735550002,1884
824310001,1896
412664020,191
510407062,1527
872621001,1064
689981001,1481
871978001,591
694736008,1043
186264015,1340
831269006,945
898708002,1676
898848003,1964
797394002,1597
653188011,1757
585829001,1658
768939003,751
456163049,1835
504154020,654
567850003,388
602409013,723
750476002,1334
522846001,1135
663581019,88
762132001,1226
888567001,762
576719001,1812
707470002,190
705561004,626
637124001,147
757215003,590
649475002,1389
568597022,745
809459001,907
637499005,827
653151002,1249
578179002,1542
708727001,283
732817001,449
781852005,1477
810975001,1587
683001024,1745
555487002,1133
625925002,1888
918200004,530
795878001,529
942040001,1859
709541001,1207
595928005,1362
497247003,1892
649324002,1979
699148003,1842
541286033,670
795425002,316
663577002,1734
856527001,90
646811005,635
650504001,919
337777001,1131
257667061,566
590207001,1175
862848005,1795
692778002,1205
800016001,339
924606001,331
817834005,578
568601013,742
559207001,795
673718001,1360
711235008,1612
767162003,1433
453831022,1315
722174001,1688
606764001,1844
683020001,451
537895004,1995
567638017,958
591061001,1894
625229001,984
584790001,50
513373017,1918
783346030,1711
854818001,153
794643002,1123
746083001,643
763858002,850
779781007,484
699731016,1154
635695001,1577
705243001,1972
718086003,491
832381001,330
568998001,1077
649440052,1346
748030001,321
685604062,665
569103004,1315
568434004,323
214844001,915
717502003,144
662888010,1905
703279007,894
918522001,1070
585806009,784
868018003,638
846713006,809
815550001,1597
801796001,1168
737363001,183
859545001,1920
724904002,56
616201006,859
658287003,1661
898860002,632
554477027,412
677506002,326
717977001,698
730482003,1190
631258001,1356
696991014,209
871274002,485
870743002,1355
697051001,94
736105001,1031
612715001,195
817292004,105
679687008,959
737432001,385
396135046,286
667769001,443
852739002,844
623248003,233
621766002,1998
620251002,1238
755713003,237
736087002,250
545980001,191
711232001,440
722241002,425
679437001,358
733248001,1865
237347039,1228
564358050,1790
769008004,1464
751556004,458
478566032,1599
626654003,569
739503002,213
571603001,1949
822359002,1287
145872001,1541
753294001,293
683444002,519
650971003,1398
620482001,251
642961001,1258
874928003,1258
345922005,564
925004002,506
705343001,532
838726006,1920
403479005,296
881779001,702
679780001,1186
763275024,1824
677062001,108
870576001,1570
478566026,1527
759139002,401
871710001,1729
890021002,112
781661001,1880
787785009,717
862105009,1228
495884008,640
547365026,1162
863700003,1417
749407001,58
903431001,710
737156002,1512
345922011,342
736461002,389
711464008,1475
635146002,1239
685816043,1282
550827008,1525
754800001,30
571436002,1619
537439001,350
651133001,425
865454002,788
870958007,864
554477033,1911
554141004,1261
701539001,254
760783001,509
562900001,1663
396135052,286
635957003,20
684981002,974
723543001,1868
606664001,807
733348001,1272
849215005,1241
366859032,1389
624959009,751
865030001,1432
857574002,1322
646788003,878
534044003,639
746334001,11
571052001,323
699731002,1237
699871003,92
755613003,940
896851001,1803
779781013,634
622240004,1262
832036001,1877
719946002,699
550820001,318
495573009,1601
515776002,1873
773980001,1740
711463001,799
634744001,351
724986001,490
617209001,454
733419001,392
866838001,998
662888004,1905
593414004,126
658030017,56
695693004,1108
820542014,1346
337777015,1133
624645005,1821
572325007,1636
631409001,322
806177003,310
597651003,1242
568601007,742
858172001,822
698384001,1838
664930001,1983
743079001,150
621926003,761
378447033,1871
840969001,283
608331001,1357
584427001,568
783346024,634
708230007,832
870643002,953
807071001,585
768360001,947
751309001,1233
842067003,11
834002002,1581
724375001,129
786684002,1636
640201004,1454
569997027,47
623595005,578
539357013,298
607284003,1855
883202001,665
679895001,1379
850726001,285
667258003,1455
754697002,1298
712698001,995
629823003,698
700688003,1066
732671004,1067
834753002,1476
727180004,1464
631769003,921
660004005,528
739823001,1471
794047003,265
617169003,784
722830001,379
562144001,982
544571016,1231
825189002,1776
897146002,1275
852166007,1154
754044001,953
796785006,1875
807244016,741
399223025,554
760896001,209
688458003,1422
649508002,313
612882002,346
859174017,243
665290002,92
521970020,757
872707005,1399
884754003,729
659036001,1855
658501001,676
372860062,1410
909989002,2
447264008,959
589599049,207
801801002,1064
515411009,566
563806003,768
721929014,162
678686003,787
550827020,506
741253001,793
792026001,600
595697007,599
721063005,1322
827141003,967
749827002,1326
626683001,809
856985001,1814
849493007,367
717762001,527
633172001,998
821397001,1145
572796012,296
696991028,626
870524009,1924
578186001,253
633623001,368
564934002,1648
614496002,841
836959001,12
612900001,1935
771568003,1244
458924013,1122
621973002,84
712801007,1398
672096004,1515
698877001,1824
601781002,1623
189616032,4
739923001,38
626534001,372
688209003,1140
694046005,1612
683864001,1699
617069003,1208
625090004,474
487052009,580
653219001,478
820246001,1929
617878002,677
812702002,1265
857854001,1236
534224001,383
887578001,1664
794956002,438
737990001,712
755473001,1322
844233002,851
765419003,879
953450001,1511
678260003,1657
679687020,1590
338016009,1007
859174003,829
771157010,1316
757995012,309
895157004,1842
922256001,87
675419001,561
669993018,665
659381001,161
237347011,1301
696946002,690
763275018,1282
600465001,105
579468006,66
633347002,670
842976002,218
372860076,1410
707069001,878
814307003,1561
665676002,147
690381001,1180
792213002,504
685470001,1706
773522001,1875
596106001,137
601536002,23
585854001,842
761947001,1231
492245009,1053
455014020,1427
898775002,1454
717662001,1569
664074001,1502
876291001,1958
561817005,678
863560001,407
685805003,156
684272002,1881
596562002,1241
612800001,1157
711235020,932
517063005,682
850242002,851
665212001,1709
637566006,1531
843825001,791
783346018,484
807244002,741
700911005,1019
818012005,1206
647268001,1541
717879010,1829
747994002,1926
905254002,1813
436083001,1232
747816001,1050
661468001,755
857421003,162
623595011,1099
844106001,1889
685196001,276
876770008,823
539357007,298
642674001,928
671607002,618
612193003,712
736783003,601
597686001,335
802918003,1969
884105003,1262
788580002,1674
625958002,1218
810908001,1017
542965002,1301
650664003,686
768786001,264
736489019,282
589268002,482
483373007,5
631536030,1410
812554001,509
738913002,6
703314002,3
702623002,857
659055001,1142
769483001,1063
682854002,1071
683572003,1845
578876003,1648
717683002,678
639089001,221
886548002,1346
576569006,1705
863581002,1750
845203001,34
844734001,1648
643220001,325
515740003,1378
770352004,237
802286006,1770
576156001,966
767605016,1621
699469004,714
717701001,774
579383001,1270
806141002,384
598780008,955
752857002,1130
554541026,1750
695318001,1264
724772002,824
645965001,748
789707001,362
774279004,253
695449001,1079
703296001,11
566941019,958
457765006,959
624122004,1114
717050001,1221
747485009,532
633640001,1740
556559010,56
723882001,246
687034024,309
814940001,429
693322007,597
764807006,706
699755023,855
629364001,1856
443696005,1766
638058001,27
484398001,1803
504852005,486
769634001,1225
842004003,1123
744126005,964
717365002,630
822789003,446
665044002,1331
327144039,956
740363002,1016
636207005,156
901678001,482
705988005,1971
706991004,690
734968003,365
656037001,1731
748917001,321
641815005,1459
863067002,1844
734179002,788
402065041,1237
772176001,24
698896002,163
685513001,1326
787481002,664
767687001,1827
878725002,1479
807743001,109
614091001,262
600257001,370
598787001,394
523479009,1404
899014001,686
632691001,1096
775855001,594
855408001,1016
485544018,1203
786034001,1692
896343002,1296
648438001,402
743014004,1901
723799004,773
816375005,1055
562127001,1038
400285006,950
868399002,1809
665697001,1394
741087001,1827
583147002,117
833530009,638
628813014,354
754027001,791
706753006,1402
615047008,1262
855359001,283
659360002,506
714803005,5
715274004,1419
615375002,149
573864007,1812
878510001,876
520567001,1897
654410024,1616
832893002,238
497926005,479
673024004,550
664746001,58
835763001,1226
910444001,664
805709003,1369
633740001,1377
841228001,1891
676756003,438
843846001,1520
627404002,1790
443696011,2
676994001,951
651461003,97
744126011,1570
587137006,163
578167002,1662
685448005,1744
851694001,701
619764039,1745
636207011,381
525831010,1618
916850001,1828
793193008,1508
670402002,498
438702001,1265
787736002,1416
642617001,370
651330003,341
865917001,265
898694001,1477
795866001,350
742423004,803
844501002,1456
691757002,977
690260002,998
554541032,156
615524002,678
549914012,1597
659531002,265
662076003,372
739940001,11
703670001,1768
731817009,1369
624868001,30
820225001,1976
651814001,119
573284053,566
670737001,585
403448019,64
581363013,1103
693322013,671
622043006,1092
792521002,1756
691184001,1636
514691003,1615
712517005,1771
902821001,1869
825168001,488
736206003,1617
628466002,1656
772727001,37
684675001,182
724216001,1215
631536024,1410
669388003,364
783279001,11
843362003,500
796035005,337
715610013,406
681916007,1933
788754002,359
696134003,1086
844483001,1808
883430001,866
664322002,1373
569488001,334
749651002,11
699081001,1230
577089004,1489
217207047,1612
728156006,252
679287002,139
880749002,1976
569978021,1920
608503001,1241
842535001,984
676052002,1421
768632003,144
885586001,1975
566941025,958
646829001,832
528757002,157
818024004,1654
633855001,1192
626559004,1084
879863001,491
809590003,785
705115002,1572
403392002,1812
453239045,1855
594542018,787
826211002,881
656668004,1282
678163001,34
743098002,241
648703013,1419
558466002,534
839478002,1057
710766001,1149
798899001,1211
852365005,1099
866800011,960
738706002,718
399201045,25
519975006,1148
681918002,630
554598009,115
872971005,373
644678006,106
650103002,1621
570002090,1231
775575002,1263
681109003,1552
591466002,455
828320001,1484
783707066,1087
584397002,1663
669386006,782
536358002,1173
820526009,228
789081003,1756
868444004,714
771730005,605
678632001,893
895487005,202
619488001,762
708308003,423
689365025,764
730916002,444
752742016,879
485544024,113
747304002,95
491912006,1957
828015002,1018
812065003,795
569355013,519
894738002,1231
629897001,1710
315509036,191
723371001,161
824764007,1122
482199001,653
723420001,164
846296006,464
558753001,418
925403001,1854
903381002,1475
794620002,516
812874002,1070
715321005,126
591002001,662
708459003,1358
810398001,1410
506369004,815
864703022,1196
805469001,1464
815157002,918
938804001,300
619764011,1745
787285003,1862
772832001,613
749564001,1443
501924003,1889
671777042,1705
637283010,1921
799365027,56
705571001,1047
752577001,706
554546013,844
564326001,16
739897003,995
695178003,316
567535010,1501
733696005,717
419634001,740
693748001,1597
678063001,1117
710666001,99
619764005,1745
749182001,137
634727001,613
699003002,655
718731009,505
417687001,1489
864235001,803
865702001,1981
467302099,1272
440811023,1159
651265002,88
615804001,146
829717001,1453
794344001,164
682192001,1337
783019003,255
726209002,1510
685933002,671
553092012,887
618480006,664
569355007,1838
815433001,16
588464004,1597
740812001,1709
824764013,1122
814655001,1103
880118002,1224
690993002,640
297791001,181
765225006,1000
862970001,1028
874465005,304
749000002,1424
190021001,522
736066001,909
697132001,55
789812001,1241
761060001,843
485678017,505
804996007,1509
700827004,97
650181001,1771
532046001,1096
580089001,1128
825580004,630
551892001,836
621530001,710
253448056,1489
737924003,1602
489436001,1050
643199010,1778
529055001,805
716947002,1711
872971011,166
631536018,1410
752477001,276
683790002,947
780335001,733
919176001,350
716156003,1792
747386001,1779
827242001,1633
868444010,2
604988008,302
705471001,1576
621261001,730
583881001,1941
917694001,136
699336001,1785
525838008,1812
673497005,441
448262029,364
590364001,1468
781780002,1314
682325001,1969
677992003,198
668484005,1771
747204002,1300
600380003,1458
821907001,1550
881698002,58
575141005,859
562963001,822
752404004,1983
731027011,1224
697098003,1128
934957001,823
627579002,538
709373001,1497
819004002,913
831064001,1434
623281001,1546
690779001,346
765972001,1621
824795001,61
509572005,1367
757427003,122
611144021,1725
568275001,1987
779691002,86
516724002,1553
668224003,1193
744100001,1602
745437001,111
663849001,198
585788003,1185
567122002,183
910268001,529
872477002,173
660692002,174
567728012,1817
694652001,1031
539290014,1794
719523005,607
824146002,1114
623820009,749
749839002,680
778224001,1411
863692005,1871
792769001,1929
852932002,173
575923001,713
801431004,940
817664001,1685
816353001,0
888404001,1843
889133001,13
687424003,148
654911002,662
639627002,527
647376001,411
744893003,614
578198001,930
558244007,718
699070007,878
791837008,798
872013001,489
717318002,1001
818784002,1645
675507001,1713
702605006,511
631837002,1766
348330039,1471
663003004,1070
677838001,1697
646798006,1250
695050002,638
646225002,91
661090001,944
700696003,506
860752003,1790
825744001,1703
577294006,280
718321006,958
636096001,1070
930409003,228
816737002,953
831582001,612
610696001,462
514482004,332
755781005,1124
719229001,1057
580932002,1144
777246001,613
776771001,1172
677347007,290
886600001,782
745702002,1565
716210005,1369
717727005,1863
796226002,128
661643002,1345
717490011,784
751295002,644
819331001,1832
189955076,398
880387003,1661
719578001,1103
628499001,790
589120001,394
894141003,728
889384001,1157
502186001,31
784990001,943
909915001,1111
840033001,1797
498779010,1863
727616003,389
725338002,1530
762600001,620
467302066,1499
753206013,1330
543062004,1809
717490005,749
910439001,664
701985001,452
834229001,240
639727002,1973
855093001,1036
717727011,1863
485537021,1383
783660002,1090
519222001,1359
630864001,1080
625568004,760
852772003,1040
764387003,432
640597003,995
729318007,1390
734460001,756
502186015,417
713995003,29
606025004,946
649594001,138
687524003,179
773158002,938
628499015,1787
699070013,878
868680001,824
685188001,964
844118001,1927
621312004,1572
803420002,532
797524001,909
887653002,1276
912095003,720
160442042,1931
732874001,1100
688728010,168
681121002,965
762782002,438
537907002,767
577294012,280
469562065,906
756322009,1818
491070016,757
783386002,528
906977001,789
820509001,1478
616540003,1572
700954001,1475
567728006,1817
887237001,1785
855575001,1638
588246001,52
698869001,1316
772189002,722
719523011,396
808569002,58
568040002,1829
643739002,1280
539723029,450
568711002,1061
926432001,1238
673813001,1714
771981002,1122
811705003,953
760988001,1260
523558004,1952
689071003,1436
871088003,1632
616123009,1473
652730001,939
694709005,1703
651869001,1792
540771001,1580
819231001,11
600044006,480
254303056,1511
762264002,1055
695601002,381
500435123,513
872113001,760
507676005,1419
555102002,854
828353004,467
762156008,11
715876002,995
782062001,255
675407001,706
577178002,81
816166002,912
453828003,1716
684608001,713
799071001,163
915292001,1756
623667001,1097
665668002,918
447692025,45
829135004,152
485689011,751
872642001,1036
807383005,429
591599001,289
715307001,1296
809841006,829
852076002,1952
706960002,493
656649009,287
909600001,514
705979003,1709
868817002,643
791625001,124
908466001,844
497640028,313
546745002,1893
678696012,1593
539723001,664
691724007,1346
866387009,1193
818059004,6
820507004,724
701690001,1839
633162010,364
511803003,1110
213691080,1254
674250003,654
570002053,1565
567866002,1016
805721002,892
744844001,143
689311001,1453
822416002,1853
612334006,291
544914005,1654
772005004,268
735080003,698
757572002,1426
619148005,1070
874676002,1192
765036001,1824
631495002,665
584917007,1389
700906009,166
702368009,675
753737005,1791
794239001,1217
511190001,1338
912791002,93
625913003,1244
711648002,11
814833004,269
324963025,1985
784432001,523
830062003,1006
789674004,1394
675281003,412
485539024,979
411013010,1468
709902002,1875
212629036,632
717932005,53
624700001,1157
521023004,857
659248003,1260
744109019,429
682509001,1090
557046005,1274
693500002,72
791492001,487
327821034,894
560270001,1301
901992002,1226
577512004,833
552826023,387
874390002,1006
793506019,70
817736009,404
771716001,1881
770221001,41
735237003,1880
870468001,1079
763706003,120
700092002,1749
579372007,1638
505507015,844
732287001,1051
813110004,1538
599965005,1714
523404035,88
886997002,1443
647907002,10
763057003,420
555946002,1910
700883003,998
547616001,1253
825951001,229
637149004,716
742034002,64
552501001,1830
649671009,1136
791837020,798
692202001,693
894221001,713
728345001,1189
794468001,350
878816006,355
700325002,1095
624535002,1852
701952003,1597
567413014,1231
810703001,213
785948019,1277
838823003,20
903698001,248
742383002,1998
693064001,680
679278001,451
784785001,1458
453453010,958
667126001,1819
553875020,1503
751866002,973
603153002,566
709987008,350
639672003,465
744786003,1482
696478001,365
842319001,1551
921031002,1815
739833004,1021
922028003,1057
327821020,1128
791492015,1036
611952001,1112
679116006,206
560270015,1301
761328002,1213
573605023,377
762331003,1094
726610001,1106
662230005,1333
663847004,1402
801751006,1380
742925003,1951
611615009,1549
757194002,1593
770321001,996
734940002,924
665666013,1750
686522001,1362
799935001,1480
634050005,1599
576773019,182
611144009,337
709980001,1670
616597001,162
732387001,950
697096006,421
625653016,1226
638861001,1979
537612016,1809
645916004,1095
708275003,1608
592977001,1606
625466001,1729
624151001,1526
651490005,423
406724028,1678
796522003,1095
661147003,506
776299004,798
610983001,558
809841012,410
672460001,664
757747001,212
641413002,1970
640124002,20
447795004,769
640675002,438
859400005,641
453065033,959
678696006,1593
700010001,1225
745006003,422
818059010,6
747528002,844
806527004,653
753906004,620
493103050,1490
788107007,1886
541706003,998
805083001,454
615808001,268
612514006,937
575529006,1140
838712002,717
628788003,1390
729603001,1235
641006001,1345
685511004,1633
475791039,586
552570001,701
625939013,1891
680263003,164
384654021,1312
739680006,1956
624544002,307
536505002,772
565379002,64
663443006,59
840906001,570
632803026,467
758005001,955
386695004,312
686137002,1633
876147004,1607
718761004,275
824973002,1740
827397006,1084
369796024,1675
699361005,1368
786036004,288
666331001,334
604983001,1031
721059004,1817
694936001,459
683114005,1448
602415002,355
609485005,1835
805101002,749
609138001,1418
892915001,1535
753279002,1690
750260003,147
779402003,900
917698001,1282
721991002,1188
594512001,78
610730003,775
877014007,32
615042004,1718
753746011,1901
730365004,5
726130001,1129
681180009,767
555837002,1436
872826001,1642
759156002,442
758461002,492
341242007,221
746300005,298
747637005,176
479453001,685
585440012,413
506898001,1782
407653002,780
513963011,839
758002008,1458
870519001,1779
770350001,1753
771667001,1694
655077001,1699
686202001,1147
667533002,854
673677001,1709
800628001,789
839641001,244
559995004,211
501406005,1671
773776007,223
713934008,685
823365001,1267
703672010,1157
873482003,459
708138024,222
590184005,95
660401003,69
624120001,1062
585499001,1565
733803003,1168
627554027,4
569453003,150
618386002,1813
875105001,1750
416089002,923
881478006,513
610822022,1188
710876019,379
686826017,1636
684021019,1082
503862001,1197
850885006,1510
673677015,1377
908417001,465
791654001,1126
416157018,318
715427001,750
504113021,793
675716003,1647
733097008,64
646825001,871
554864001,979
811596002,114
836072001,283
714641001,1854
804536002,1804
619506002,1851
786667004,1090
553904020,1648
764570001,816
765047001,1800
581154001,1052
808938001,1971
530235014,1182
620337032,568
610776042,1409
610730017,775
549332001,300
689431001,1713
528188001,912
753746005,940
615042010,868
651369002,1104
775579002,1168
870442005,115
681105003,1124
746300011,298
341242013,221
681914002,1875
513963005,1064
616100001,1280
694297009,1612
731849001,1007
624444002,114
753017005,296
851370004,1850
852369005,1343
663443012,59
715690001,475
733112002,886
485546009,1385
782479007,453
753322006,487
624771001,1813
803871001,1547
508543052,1719
686137016,947
713774009,1277
692046002,313
693571002,156
875005001,1891
581153008,1894
607367011,695
561067001,718
560550001,1772
663518002,1966
609485011,1649
865086006,670
810547002,1625
739659001,1672
701307001,1019
732374002,3
668035001,1669
287645002,1686
682229001,1365
758561002,251
565017011,1992
747737005,536
745219004,1611
857440006,745
667362002,1309
678489001,472
618304001,188
623903001,793
816953002,715
825920001,105
902069001,640
546401001,775
736767018,1063
722524006,1741
687635001,264
539467002,914
861410002,826
875996003,967
880321001,173
743223002,1665
605690003,638
733090001,1719
625939007,1619
730683010,556
849470001,789
892051001,136
695545001,1803
647207001,721
602211003,324
834258001,1796
471456001,89
910448001,90
858859001,1583
665477011,1248
900176002,296
581892002,75
497664029,671
553881002,318
553611020,442
889713001,1478
594832002,1973
805366009,1196
761928001,206
694723001,374
695214001,856
638530002,1126
727667003,1133
566564002,1731
652377022,1036
499188004,1159
739659029,690
751942003,416
892700001,211
810967001,735
856968002,1502
796733001,808
872484001,1002
681150002,1104
751780001,928
771829005,259
743790003,1981
831644001,1487
915054001,1631
563394006,671
655833015,670
648891020,786
561307003,979
637667001,753
783707112,1087
729816001,1875
611503016,159
756870002,1758
678487004,836
680336002,585
708735001,1297
732805001,578
590919002,269
627408002,709
739268003,977
886315002,11
855160002,791
782859004,695
642882007,114
679285007,139
743909005,93
779979004,731
851010006,1368
244267027,1220
816095001,1915
719409001,584
712216008,1310
684021031,832
875841001,1543
670286005,1768
820229001,687
645023004,412
864848002,77
776151001,417
349301046,1838
855255001,894
504113009,1332
624543037,1485
405887027,1237
886771001,1123
887246001,177
689811002,1262
714714014,1128
581234003,357
552041003,28
710876025,1510
859888001,1773
596169001,399
610665002,1051
684128001,124
639332001,1886
837625003,508
899118001,1218
677949001,786
884920006,137
878629002,601
681180035,1608
782742001,32
717538002,1269
804916001,1919
566100001,760
608483007,663
638154001,171
774040007,1180
226959009,160
502175002,1812
690102005,622
860172003,1750
869171001,963
830273001,639
673396020,1456
790897008,582
530235028,1485
703449002,360
660761001,1616
695296002,1498
751680001,1811
870517004,762
866742001,1535
567780001,600
485414001,1675
918443004,235
812558001,835
703318002,680
559008003,1994
755629002,186
800342013,1298
408664003,239
737137007,1664
771507003,479
770030003,1900
773029002,62
888475001,1022
734511001,1686
606154004,1479
679285013,139
802459005,1535
895582009,1999
684021025,1802
698943005,188
630915001,433
751053002,675
774888001,16
645969001,1280
873660002,1580
646630001,381
624543023,574
688537017,1458
701135023,1998
854384001,1368
811392003,1911
818391001,1858
857620004,1419
777080001,1236
687036009,978
710876031,940
816473001,55
642699002,1046
792049001,390
657168002,1956
770761003,1119
687304003,578
648683001,1124
673214023,24
638705001,853
752193004,443
658088001,1104
579541053,399
689893001,1365
694516002,24
519737002,1112
674710001,1508
521269002,1654
850749001,335
666840002,10
860411009,1875
707106001,616
605094002,1271
783707106,218
515989008,1718
561307017,505
641008004,198
655833001,670
684028001,980
611503002,799
687820001,14
798437001,11
736767024,579
501620046,489
575527003,694
562245006,554
739895012,337
806529001,729
639563001,390
617268004,1405
384654009,1312
899749001,664
567992034,1231
696356004,214
795836018,1133
717816004,757
624443037,538
647207015,1511
713513002,1152
637303002,1226
808349002,760
721057001,1269
640651003,1435
859424004,1531
832468003,125
569406002,296
719258001,121
612674004,707
553881016,206
294237001,27
825585008,1785
895356003,1290
156610010,330
538996001,1995
803135001,1768
588337001,1827
887346001,674
534210011,1821
804994002,70
835634005,339
642873001,747
656048004,362
671800002,1368
699072002,767
